"﻿最高氣溫 (攝氏度) - 清水灣"
"Maximum Temperature (°C) - Clear Water Bay"
年/Year,月/Month,日/Day,數值/Value,"數據完整性/data Completeness"
2024,10,6,30.6,C
2024,10,7,31.5,C
2024,10,8,28.6,#
2024,10,9,26.3,#
2024,10,10,28.9,#
2024,10,11,25.7,#
2024,10,12,26.7,#
2024,10,13,27.5,#
2024,10,14,28.0,#
2024,10,15,28.1,#
2024,10,16,28.2,#
2024,10,17,27.6,#
2024,10,18,28.2,#
2024,10,19,31.5,#
2024,10,20,27.8,#
2024,10,21,27.8,C
2024,10,22,30.8,C
2024,10,23,26.5,#
2024,10,24,26.1,#
2024,10,25,27.4,#
2024,10,26,26.7,C
2024,10,27,27.5,#
2024,10,28,26.0,#
2024,10,29,25.4,C
2024,10,30,27.5,C
2024,10,31,29.9,C
2024,11,1,28.7,C
2024,11,2,25.7,C
2024,11,3,25.6,C
2024,11,4,26.1,#
2024,11,5,27.2,C
2024,11,6,25.6,C
2024,11,7,24.8,C
2024,11,8,25.3,C
2024,11,9,25.6,C
2024,11,10,25.3,C
2024,11,11,24.8,C
2024,11,12,28.1,C
2024,11,13,25.1,C
2024,11,14,24.4,#
2024,11,15,24.3,C
2024,11,16,27.7,C
2024,11,17,26.3,C
2024,11,18,24.4,#
2024,11,19,21.9,C
2024,11,20,18.0,C
2024,11,21,21.3,C
2024,11,22,22.2,C
2024,11,23,21.2,C
2024,11,24,22.0,C
2024,11,25,22.6,C
2024,11,26,22.9,C
2024,11,27,20.4,C
2024,11,28,20.9,#
2024,11,29,20.1,C
2024,11,30,20.6,C
2024,12,1,21.5,C
2024,12,2,22.1,C
2024,12,3,23.4,C
2024,12,4,22.6,C
2024,12,5,21.5,C
2024,12,6,22.9,C
2024,12,7,22.3,C
2024,12,8,20.0,C
2024,12,9,18.9,#
2024,12,10,20.7,C
2024,12,11,23.1,C
2024,12,12,19.9,C
2024,12,13,19.4,C
2024,12,14,16.2,C
2024,12,15,16.1,C
2024,12,16,17.9,#
2024,12,17,18.8,C
2024,12,18,19.3,C
2024,12,19,17.0,#
2024,12,20,16.3,#
2024,12,21,19.9,C
2024,12,22,16.4,C
2024,12,23,16.0,C
2024,12,24,17.6,C
2024,12,25,18.9,C
2024,12,26,21.2,C
2024,12,27,18.9,C
2024,12,28,17.8,C
2024,12,29,15.7,#
2024,12,30,21.1,C
2024,12,31,22.4,C
2025,1,1,17.4,C
2025,1,2,19.9,C
2025,1,3,19.6,C
2025,1,4,17.7,C
2025,1,5,20.8,#
2025,1,6,20.2,C
2025,1,7,17.4,C
2025,1,8,18.9,C
2025,1,9,18.3,C
2025,1,10,15.6,C
2025,1,11,15.1,C
2025,1,12,16.9,#
2025,1,13,16.6,#
2025,1,14,17.7,C
2025,1,15,21.4,C
2025,1,16,18.2,C
2025,1,17,17.2,C
2025,1,18,17.9,C
2025,1,19,20.0,C
2025,1,20,18.8,C
2025,1,21,18.8,C
2025,1,22,19.2,#
2025,1,23,19.3,C
2025,1,24,18.8,C
2025,1,25,17.9,C
2025,1,26,15.9,C
2025,1,27,15.9,C
2025,1,28,16.7,C
2025,1,29,16.5,C
2025,1,30,16.5,C
2025,1,31,18.0,C
2025,2,1,19.2,C
2025,2,2,18.5,C
2025,2,3,16.2,#
2025,2,4,16.0,C
2025,2,5,15.9,#
2025,2,6,17.6,C
2025,2,7,16.3,C
2025,2,8,15.3,C
2025,2,9,14.7,C
2025,2,10,17.0,#
2025,2,11,18.4,C
2025,2,12,18.9,C
2025,2,13,17.9,C
2025,2,14,16.0,C
2025,2,15,18.6,C
2025,2,16,24.3,C
2025,2,17,19.9,C
2025,2,18,17.8,C
2025,2,19,16.9,C
2025,2,20,17.6,C
2025,2,21,16.7,C
2025,2,22,16.0,C
2025,2,23,17.6,C
2025,2,24,16.2,C
2025,2,25,18.7,#
2025,2,26,18.7,#
2025,2,27,19.6,C
2025,2,28,24.1,C
"*** 沒有數據/unavailable"
"# 數據不完整/data incomplete"
"C 數據完整/data Complete"
